Age,Price,Quantity,Delivery_Time_mins,Discount_Applied,Loyalty_Points_Earned,Cart_Abandonment_Flag,Total_Purchase_Value,Lifetime_Value,Competitor_Price,Ad_Click_Through_Rate,Browsing_Time_mins,Voice_Search_Count,Visual_Search_Count,Discount_Percentage,High_Spender_Flag,Gender_Male,Gender_Non-Binary,City_Chennai,City_Delhi,City_Hyderabad,City_Mumbai,Product_Category_Dairy,Product_Category_Groceries,Product_Category_Household Items,Product_Category_Snacks,Payment_Method_Credit Card,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_UPI,Age_Group_Encoded,Loyalty_Tier_Encoded
61,248.14,4,13,26.27,38,1,992.56,992.56,241.28231268079023,0.8342419278487044,193,7,0,10.586765535584751,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0
29,297.6,4,11,25.77,193,1,1190.4,1190.4,327.9332589590142,0.6050323084026966,16,19,8,8.659274193548386,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
37,367.73,4,6,20.95,187,0,1470.92,1470.92,387.1702862293217,0.1344048560137669,145,19,8,5.697114730916705,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
35,31.58,3,14,25.52,102,1,94.74,94.74,3.4053349434025826,0.5122577202991252,110,3,14,80.81063964534516,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54,467.04,5,7,28.22,164,0,2335.2000000000003,2335.2000000000003,497.957906081901,0.2564103616006035,44,14,12,6.042309009934909,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30,288.36,2,12,6.92,179,1,576.72,576.72,262.12518295753733,0.5163462838162552,48,1,8,2.399778055208767,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
28,407.0,5,10,14.23,29,0,2035.0,2035.0,373.23755119452494,0.2627571267026063,179,9,1,3.496314496314496,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
22,230.35,1,13,10.75,27,1,230.35,230.35,251.84488403451496,0.626748338513226,86,1,8,4.666811373996093,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
36,205.64,3,7,9.43,167,0,616.92,616.92,210.8576547250601,0.1482304892538824,158,3,10,4.5856837191207935,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
27,69.72,3,9,22.05,86,0,209.16,209.16,48.543587894092056,0.377225267268571,141,14,11,31.626506024096383,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
53,89.72,3,12,13.18,89,1,269.16,269.16,114.40499618862128,0.7761764116169128,144,9,10,14.690147124386982,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
62,240.88,1,15,23.48,75,1,240.88,240.88,199.26866246470823,0.9895918621900418,132,12,14,9.747592162072404,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
52,451.63,5,13,23.71,24,1,2258.15,2258.15,472.81896310961713,0.0485920999219352,190,6,12,5.249872683391272,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39,261.27,4,8,12.06,152,0,1045.08,1045.08,246.1907196210093,0.8217797326244316,168,16,13,4.615914571133311,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
22,345.57,4,11,10.77,138,1,1382.28,1382.28,300.5027396087251,0.4470191593581931,169,7,0,3.1165899817692506,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
28,110.6,5,8,25.11,9,0,553.0,553.0,124.07261673179978,0.0727936623008121,156,7,14,22.703435804701627,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
24,294.11,5,11,15.68,195,1,1470.5500000000002,1470.5500000000002,342.66356446355394,0.4402089423903299,180,16,10,5.331338614803985,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
49,368.79,3,7,0.7,142,0,1106.37,1106.37,412.0906831791082,0.6008150654287581,64,9,14,0.1898099189240489,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46,49.37,5,9,26.81,28,0,246.85,246.85,47.90923218508365,0.705954499771397,16,16,2,54.30423334008508,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,12.72,3,5,16.05,154,0,38.16,38.16,43.12911649547469,0.402705477498766,130,9,1,126.17924528301889,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
54,248.19,1,10,26.41,84,0,248.19,248.19,255.9311225538676,0.6673449229939115,173,11,0,10.641041137837949,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
27,107.33,4,5,27.0,61,0,429.32,429.32,66.5954211927467,0.3353409113482119,61,4,3,25.15606074722817,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
64,122.45,3,15,5.26,40,1,367.35,367.35,136.19279883362134,0.4015376877231944,99,11,11,4.295630869742752,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0
61,193.09,4,6,14.76,177,0,772.36,772.36,214.1760824711988,0.3534653032204837,184,7,2,7.644103785799368,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
54,13.69,2,6,10.06,93,0,27.38,27.38,11.4589884132363,0.986021154519028,183,0,9,73.48429510591673,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
25,134.31,5,14,20.29,13,1,671.55,671.55,157.70937923546234,0.812097049878782,123,2,7,15.106842379569652,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
65,130.06,4,11,11.24,171,1,520.24,520.24,142.40747419011743,0.4002024782843079,96,17,14,8.642165154544056,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
27,75.62,5,13,25.84,92,1,378.1,378.1,64.87892858500437,0.6236477315761616,34,7,1,34.17085427135678,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
29,450.23,1,13,5.02,55,1,450.23,450.23,438.930560930653,0.7289098925031727,156,15,13,1.1149856739888502,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
55,335.67,1,5,8.98,200,0,335.67,335.67,287.4030738100829,0.0165607111182864,191,15,2,2.67524652188161,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59,69.63,2,5,20.04,152,0,139.26,139.26,73.22980294676083,0.6568309318156795,154,4,4,28.78069797501077,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
61,254.87,5,14,15.17,133,1,1274.35,1274.35,290.9831082557506,0.7696429063148067,26,5,11,5.952053988307764,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
45,280.49,4,9,21.28,141,0,1121.96,1121.96,262.2214892699041,0.3613844973489291,156,10,10,7.586723234339905,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
42,41.35,3,13,13.58,160,1,124.05,124.05,22.04915184707737,0.1045342346681782,167,17,3,32.84159613059251,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,77.55,5,15,11.93,63,1,387.75,387.75,124.5111256888768,0.9733977368927872,190,17,13,15.383623468729851,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
65,288.35,3,11,17.02,150,1,865.0500000000001,865.0500000000001,293.7149816995542,0.0883948853922985,42,4,9,5.902548985607767,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
39,11.97,1,12,6.19,123,1,11.97,11.97,42.674208980601165,0.9500198117923028,129,13,2,51.71261487050961,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31,435.07,1,14,12.63,96,1,435.07,435.07,426.8781766709765,0.901361459763848,27,18,13,2.9029811294734182,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
29,379.97,4,5,20.06,16,0,1519.88,1519.88,405.2913445544544,0.3236782747241883,143,19,14,5.279364160328446,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
63,405.99,4,11,19.04,64,1,1623.96,1623.96,356.51938760564707,0.7212970932272775,127,13,11,4.689770684006995,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
34,45.23,5,9,29.81,143,0,226.15,226.15,16.90272499792465,0.1172372518916797,117,15,1,65.90758346230379,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
33,32.56,3,9,1.46,108,0,97.68,97.68,76.22894502707804,0.8463950223672813,158,15,12,4.484029484029484,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
45,414.0,5,12,8.18,16,1,2070.0,2070.0,421.2874041175317,0.2508234740289179,138,2,14,1.9758454106280192,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
20,283.37,2,12,28.25,56,1,566.74,566.74,246.27956614419284,0.922680915798764,14,18,0,9.969298090835304,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
41,378.69,3,15,18.39,41,1,1136.07,1136.07,424.2009122151175,0.8039368251393583,26,15,5,4.856214845916185,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
47,416.48,2,9,4.32,140,0,832.96,832.96,453.6948569304332,0.7320104913332254,28,9,6,1.0372646945831734,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64,286.56,3,13,23.41,169,1,859.6800000000001,859.6800000000001,256.2485282000949,0.3130865111411743,138,8,2,8.16931881630374,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
46,310.96,3,9,18.63,4,0,932.88,932.88,304.1559181290243,0.6788232820164044,48,11,10,5.991124260355029,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
29,458.16,2,6,20.23,19,0,916.32,916.32,408.31798923792815,0.2178615241745334,193,4,14,4.415488039112973,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
30,276.28,3,11,17.68,33,1,828.8399999999999,828.8399999999999,268.0103454931946,0.8575703691698648,174,2,7,6.399305052844941,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
46,287.9,1,14,2.66,23,1,287.9,287.9,243.45780632061445,0.0983896488616319,126,17,0,0.9239319208058354,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
51,120.29,5,6,9.07,101,0,601.45,601.45,145.99660357380677,0.8292107505502577,122,12,1,7.540111397456148,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,408.27,1,9,16.55,136,0,408.27,408.27,400.78957193665184,0.4462657262528233,144,2,12,4.053689960075441,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
57,194.84,1,14,25.56,71,1,194.84,194.84,237.37180574761223,0.5805934074460638,60,10,0,13.11845616916444,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,345.94,5,15,9.2,165,1,1729.7,1729.7,395.61704849446943,0.5226402109637286,156,11,4,2.6594207087934323,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,269.38,5,5,2.05,46,0,1346.9,1346.9,270.2494724188974,0.520687119050686,64,16,0,0.7610067562551043,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
43,408.63,1,13,23.65,118,1,408.63,408.63,437.5930766307002,0.6317111182243328,176,4,9,5.787631842987544,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
30,48.39,2,6,27.97,146,0,96.78,96.78,95.92533582488232,0.9776719850526844,166,13,8,57.80119859475098,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,20.5,1,5,8.36,196,0,20.5,20.5,-11.627165092730673,0.775354434485758,180,9,4,40.78048780487805,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
44,47.61,2,6,12.87,18,0,95.22,95.22,30.6690623136611,0.4342976865280394,103,9,6,27.03213610586011,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,11.85,4,11,25.88,86,1,47.4,47.4,59.80346781004311,0.8265149975047988,110,3,11,218.39662447257385,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
50,261.0,5,11,11.77,3,1,1305.0,1305.0,234.55022364282976,0.7096860727048707,110,2,2,4.509578544061302,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
56,332.71,2,9,3.85,10,0,665.42,665.42,361.8614524049906,0.9511769718174922,121,4,12,1.1571638964864297,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
64,179.43,5,6,7.77,58,0,897.1500000000001,897.1500000000001,228.06680915583632,0.4251347423775689,170,0,9,4.330379535194783,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
26,78.27,1,5,28.51,19,0,78.27,78.27,108.07533878875128,0.3251338285454901,36,17,12,36.42519483837997,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
24,236.86,5,11,18.25,10,1,1184.3000000000002,1184.3000000000002,267.2973058830196,0.6233701858198692,52,18,1,7.704973402009625,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
45,264.5,2,15,4.65,56,1,529.0,529.0,257.34745200226564,0.2334842430573976,95,4,2,1.7580340264650285,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
64,170.88,3,15,14.4,94,1,512.64,512.64,176.48209269346762,0.3929863563425216,148,12,11,8.426966292134832,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0
21,322.62,2,11,8.89,175,1,645.24,645.24,338.3613213071994,0.2431166402771444,158,3,7,2.755563821213812,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
60,461.64,2,11,19.05,89,1,923.28,923.28,476.5965911768649,0.6993324382918511,39,11,2,4.126592149727061,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
60,492.41,5,6,29.27,194,0,2462.05,2462.05,477.8974367298749,0.4498595876546344,138,0,12,5.944233463983266,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
18,164.52,4,15,28.74,33,1,658.08,658.08,140.67730256464827,0.6654566205842478,96,15,0,17.4690007293946,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0
62,186.53,1,15,13.62,133,1,186.53,186.53,210.75205525521372,0.7717941626674801,146,19,1,7.301774513483085,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
42,120.17,5,11,3.77,101,1,600.85,600.85,93.17035365478183,0.5947768380916928,115,6,5,3.137222268453025,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,309.62,2,11,20.2,56,1,619.24,619.24,335.033375118534,0.3335782322923509,17,12,7,6.524126348427103,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
41,192.31,1,15,19.3,41,1,192.31,192.31,167.5191520119916,0.949163846016646,186,3,8,10.035879569445166,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31,482.69,5,8,9.51,12,0,2413.45,2413.45,460.4999989865979,0.6282268449387687,179,16,12,1.9702086225113424,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
64,312.0,4,14,18.17,110,1,1248.0,1248.0,288.4877285157689,0.1388230079691279,32,13,1,5.823717948717949,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
57,444.25,4,7,5.42,30,0,1777.0,1777.0,416.82413298618513,0.339228828773138,197,6,11,1.2200337647720878,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
59,296.77,3,10,27.35,72,0,890.31,890.31,307.19729039283845,0.855869284174796,146,16,5,9.215891094113289,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,105.68,5,6,24.04,114,0,528.4000000000001,528.4000000000001,148.2520018750464,0.1304108290028078,84,10,5,22.74791824375473,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
18,65.36,2,8,21.85,125,0,130.72,130.72,32.896111226903884,0.8168354792264448,183,5,8,33.43023255813954,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
20,360.43,4,8,27.49,103,0,1441.72,1441.72,340.9327182085355,0.9366298966792308,141,5,13,7.627001082040895,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
24,391.78,5,8,4.17,31,0,1958.9,1958.9,413.7994712317211,0.7506207081967099,28,11,10,1.0643728623206905,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
43,210.14,5,10,21.69,186,0,1050.6999999999998,1050.6999999999998,255.89107864407316,0.3839387164493438,21,17,1,10.321690301703628,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53,337.12,5,5,9.28,62,0,1685.6,1685.6,370.4501100037372,0.6252208450813964,158,18,8,2.7527289985761745,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
23,136.79,2,14,24.8,123,1,273.58,273.58,184.5107091640865,0.8380405027599698,153,13,6,18.12998026171504,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
35,264.65,5,12,5.73,183,1,1323.25,1323.25,285.85875997965536,0.5541834515786602,93,19,4,2.1651237483468733,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
48,53.99,2,14,29.76,147,1,107.98,107.98,69.66242631590845,0.3449551262689588,34,5,0,55.12131876273384,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50,304.53,3,8,26.64,153,0,913.59,913.59,277.9845534644904,0.2584422033073089,68,0,3,8.74790661018619,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,404.66,3,7,18.53,62,0,1213.98,1213.98,384.92580850931625,0.2409607757705301,162,14,6,4.579152869075273,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18,479.18,2,15,28.89,49,1,958.36,958.36,477.7623152487363,0.2438862074168107,121,11,13,6.029049626445177,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
58,207.5,4,6,22.67,156,0,830.0,830.0,239.11343548778183,0.7307441374333186,166,5,3,10.925301204819275,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55,152.12,3,11,3.78,142,1,456.36,456.36,164.00073685222094,0.4643376035562228,38,2,1,2.4848803576124108,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
41,121.85,3,5,0.74,61,0,365.55,365.55,125.8878124922795,0.818314051582134,59,11,0,0.6073040623717686,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
57,16.77,5,10,24.95,199,0,83.85,83.85,34.85985106575133,0.6347930669474782,191,19,14,148.77757901013717,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63,381.91,2,15,21.67,111,1,763.82,763.82,409.9019717661244,0.561090430769467,76,1,8,5.674111701709827,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
29,340.41,5,13,25.29,75,1,1702.0500000000002,1702.0500000000002,303.36082057990086,0.9010487773063364,121,14,9,7.429276460738521,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
33,398.7,2,9,27.34,54,0,797.4,797.4,386.8252503664939,0.4507838329757835,177,15,11,6.857286180085278,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
59,58.85,3,10,19.99,128,0,176.55,176.55,32.52512639410084,0.7097213436509762,157,16,5,33.96771452846219,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
54,378.24,3,11,8.25,61,1,1134.72,1134.72,424.1733210209134,0.0666560965619888,98,8,4,2.1811548223350257,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
25,116.99,2,8,3.76,175,0,233.98,233.98,147.1485059032235,0.5180519936980313,15,2,13,3.213949910248739,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
49,312.56,4,10,4.1,33,0,1250.24,1250.24,362.1800848505999,0.243189744610772,62,19,8,1.3117481443562835,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,190.34,2,14,1.01,192,1,380.68,380.68,224.9764763534744,0.6691790381775192,129,4,4,0.530629400021015,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64,407.34,2,9,9.22,62,0,814.68,814.68,379.8260924250218,0.375515924647412,53,4,2,2.2634654097314284,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
55,301.22,4,5,2.08,129,0,1204.88,1204.88,281.16332836550725,0.628234739412724,9,4,8,0.6905251975300445,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,336.06,1,6,19.27,153,0,336.06,336.06,306.2836571816929,0.2087917757573927,196,10,3,5.734095102065107,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
48,215.33,1,13,0.86,113,1,215.33,215.33,227.6814149146819,0.116870424830537,166,0,3,0.3993869874146658,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,143.52,1,12,15.27,194,1,143.52,143.52,116.53182891246796,0.3615515969081924,54,11,12,10.63963210702341,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,132.59,2,9,1.07,166,0,265.18,265.18,176.28537044487837,0.2643777104684713,147,4,10,0.8069990195339015,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
